"Date","Returns","Lag_Returns_1","Lag_Returns_2","Residuals","Lag_Residuals_1","Lag_Residuals_2","Lag_Residuals_3","Variance","Lag_Variance_1","Squared_Residuals","Lag_Squared_Residuals_1","Lag_Squared_Residuals_2","Lag_Squared_Residuals_3"
2023-01-06,3.67940982885544,-1.06046854400214,1.03142601906796,NA,NA,NA,NA,3.33096798903672,3.4199190393735,NA,NA,NA,NA
2023-01-07,2.58923795878965,3.67940982885544,-1.06046854400214,NA,NA,NA,NA,3.72292913275405,3.33096798903672,NA,NA,NA,NA
2023-01-08,1.49906608872385,2.58923795878965,3.67940982885544,NA,NA,NA,NA,3.86770400125139,3.72292913275405,NA,NA,NA,NA
2023-01-09,0.408894218658062,1.49906608872385,2.58923795878965,NA,NA,NA,NA,3.859524885505,3.86770400125139,NA,NA,NA,NA
2023-01-10,0.445631290284587,0.408894218658062,1.49906608872385,NA,NA,NA,NA,3.77749532746844,3.859524885505,NA,NA,NA,NA
2023-01-11,2.11123378549007,0.445631290284587,0.408894218658062,NA,NA,NA,NA,3.7001416967095,3.77749532746844,NA,NA,NA,NA
2023-01-12,-0.0599407907292182,2.11123378549007,0.445631290284587,NA,NA,NA,NA,3.74990226051738,3.7001416967095,NA,NA,NA,NA
2023-01-13,1.011927116772,-0.0599407907292182,2.11123378549007,NA,NA,NA,NA,3.66366851415652,3.74990226051738,NA,NA,NA,NA
2023-01-14,0.977850395685664,1.011927116772,-0.0599407907292182,NA,NA,NA,NA,3.61647764454148,3.66366851415652,NA,NA,NA,NA
2023-01-15,0.943773674599324,0.977850395685664,1.011927116772,NA,NA,NA,NA,3.56803003536386,3.61647764454148,NA,NA,NA,NA
2023-01-16,0.909696953512984,0.943773674599324,0.977850395685664,NA,NA,NA,NA,3.51866596258234,3.56803003536386,NA,NA,NA,NA
2023-01-17,0.875620232426644,0.909696953512984,0.943773674599324,NA,NA,NA,NA,3.46867670373369,3.51866596258234,NA,NA,NA,NA
2023-01-18,-0.5369958957402,0.875620232426644,0.909696953512984,NA,NA,NA,NA,3.41831164410763,3.46867670373369,NA,NA,NA,NA
2023-01-19,0.0443808703412207,-0.5369958957402,0.875620232426644,NA,NA,NA,NA,3.35171625531567,3.41831164410763,NA,NA,NA,NA
2023-01-20,1.9220712026583,0.0443808703412207,-0.5369958957402,NA,NA,NA,NA,3.28540069591401,3.35171625531567,NA,NA,NA,NA
2023-01-21,2.06472693405141,1.9220712026583,0.0443808703412207,NA,NA,NA,NA,3.30301689722735,3.28540069591401,NA,NA,NA,NA
2023-01-22,2.20738266544452,2.06472693405141,1.9220712026583,NA,NA,NA,NA,3.3282080656519,3.30301689722735,NA,NA,NA,NA
2023-01-23,2.35003839683763,2.20738266544452,2.06472693405141,NA,NA,NA,NA,3.36084222435649,3.3282080656519,NA,NA,NA,NA
2023-01-24,1.00631809933969,2.35003839683763,2.20738266544452,NA,NA,NA,NA,3.40078969135882,3.36084222435649,NA,NA,NA,NA
2023-01-25,-0.470098211428782,1.00631809933969,2.35003839683763,NA,NA,NA,NA,3.35624288011526,3.40078969135882,NA,NA,NA,NA
2023-01-26,1.48035207070685,-0.470098211428782,1.00631809933969,NA,NA,NA,NA,3.30087518946283,3.35624288011526,NA,NA,NA,NA
2023-01-27,1.36843623397207,1.48035207070685,-0.470098211428782,NA,NA,NA,NA,3.2791793354363,3.30087518946283,NA,NA,NA,NA
2023-01-28,0.243021184676232,1.36843623397207,1.48035207070685,NA,NA,NA,NA,3.25183403276257,3.2791793354363,NA,NA,NA,NA
2023-01-29,-0.882393864619605,0.243021184676232,1.36843623397207,NA,NA,NA,NA,3.19717042544791,3.25183403276257,NA,NA,NA,NA
2023-01-30,-2.00780891391544,-0.882393864619605,0.243021184676232,NA,NA,NA,NA,3.15910085951291,3.19717042544791,NA,NA,NA,NA
2023-01-31,0.902090254047527,-2.00780891391544,-0.882393864619605,NA,NA,NA,NA,3.17662803340123,3.15910085951291,NA,NA,NA,NA
2023-02-01,0.790087274029183,0.902090254047527,-2.00780891391544,NA,NA,NA,NA,3.137414020148,3.17662803340123,NA,NA,NA,NA
2023-02-02,3.70624315895995,0.790087274029183,0.902090254047527,NA,NA,NA,NA,3.09627348609215,3.137414020148,NA,NA,NA,NA
2023-02-03,2.43999157683352,3.70624315895995,0.790087274029183,NA,NA,NA,NA,3.25274158197535,3.09627348609215,NA,NA,NA,NA
2023-02-04,1.02903172994156,2.43999157683352,3.70624315895995,NA,NA,NA,NA,3.28471512035312,3.25274158197535,NA,NA,NA,NA
2023-02-05,-0.381928116950407,1.02903172994156,2.43999157683352,NA,NA,NA,NA,3.24651496129479,3.28471512035312,NA,NA,NA,NA
2023-02-06,-1.79288796384237,-0.381928116950407,1.02903172994156,NA,NA,NA,NA,3.20240699765551,3.24651496129479,NA,NA,NA,NA
2023-02-07,1.92448109723125,-1.79288796384237,-0.381928116950407,NA,NA,NA,NA,3.21023407327831,3.20240699765551,NA,NA,NA,NA
2023-02-08,-1.76527427453806,1.92448109723125,-1.79288796384237,NA,NA,NA,NA,3.20993811175193,3.21023407327831,NA,NA,NA,NA
2023-02-09,-0.691157058476433,-1.76527427453806,1.92448109723125,NA,NA,NA,NA,3.21581675857229,3.20993811175193,NA,NA,NA,NA
2023-02-10,0.245607888200938,-0.691157058476433,-1.76527427453806,NA,NA,NA,NA,3.17975893977422,3.21581675857229,NA,NA,NA,NA
2023-02-11,0.790637097730292,0.245607888200938,-0.691157058476433,NA,NA,NA,NA,3.13583665427579,3.17975893977422,NA,NA,NA,NA
2023-02-12,1.33566630725965,0.790637097730292,0.245607888200938,NA,NA,NA,NA,3.0990527785461,3.13583665427579,NA,NA,NA,NA
2023-02-13,1.880695516789,1.33566630725965,0.790637097730292,NA,NA,NA,NA,3.07675171531378,3.0990527785461,NA,NA,NA,NA
2023-02-14,-0.422520231371037,1.880695516789,1.33566630725965,NA,NA,NA,NA,3.07559397452223,3.07675171531378,NA,NA,NA,NA
2023-02-15,1.39035825937794,-0.422520231371037,1.880695516789,NA,NA,NA,NA,3.03957756918285,3.07559397452223,NA,NA,NA,NA
2023-02-16,-1.04295407253659,1.39035825937794,-0.422520231371037,NA,NA,NA,NA,3.01965644220645,3.03957756918285,NA,NA,NA,NA
2023-02-17,-0.75465396793889,-1.04295407253659,1.39035825937794,NA,NA,NA,NA,2.99960327022098,3.01965644220645,NA,NA,NA,NA
2023-02-18,-1.23298578871486,-0.75465396793889,-1.04295407253659,NA,NA,NA,NA,2.97199588705485,2.99960327022098,NA,NA,NA,NA
2023-02-19,-1.71131760949083,-1.23298578871486,-0.75465396793889,NA,NA,NA,NA,2.95826974448127,2.97199588705485,NA,NA,NA,NA
2023-02-20,-2.1896494302668,-1.71131760949083,-1.23298578871486,NA,NA,NA,NA,2.96298015349458,2.95826974448127,NA,NA,NA,NA
2023-02-21,-2.66798125104277,-2.1896494302668,-1.71131760949083,NA,NA,NA,NA,2.99028611944148,2.96298015349458,NA,NA,NA,NA
2023-02-22,0.289606192130676,-2.66798125104277,-2.1896494302668,NA,NA,NA,NA,3.04398445382077,2.99028611944148,NA,NA,NA,NA
2023-02-23,0.329047518919112,0.289606192130676,-2.66798125104277,NA,NA,NA,NA,3.0084522319366,3.04398445382077,NA,NA,NA,NA
2023-02-24,-1.80052677104298,0.329047518919112,0.289606192130676,NA,NA,NA,NA,2.97397993588781,3.0084522319366,NA,NA,NA,NA
2023-02-25,-0.925434591406704,-1.80052677104298,0.329047518919112,NA,NA,NA,NA,2.97879622487856,2.97397993588781,NA,NA,NA,NA
2023-02-26,-0.0503424117704321,-0.925434591406704,-1.80052677104298,NA,NA,NA,NA,2.95492110112804,2.97879622487856,NA,NA,NA,NA
2023-02-27,0.82474976786584,-0.0503424117704321,-0.925434591406704,NA,NA,NA,NA,2.9213960322938,2.95492110112804,NA,NA,NA,NA
2023-02-28,-0.34476552856233,0.82474976786584,-0.0503424117704321,NA,NA,NA,NA,2.89580410209166,2.9213960322938,NA,NA,NA,NA
2023-03-01,-1.42460402743378,-0.34476552856233,0.82474976786584,NA,NA,NA,NA,2.86514648312944,2.89580410209166,NA,NA,NA,NA
2023-03-02,0.412903012771704,-1.42460402743378,-0.34476552856233,NA,NA,NA,NA,2.8564334040721,2.86514648312944,NA,NA,NA,NA
2023-03-03,3.50902988093453,0.412903012771704,-1.42460402743378,NA,NA,NA,NA,2.82715606160079,2.8564334040721,NA,NA,NA,NA
2023-03-04,2.95732327474283,3.50902988093453,0.412903012771704,NA,NA,NA,NA,2.92689566917365,2.82715606160079,NA,NA,NA,NA
2023-03-05,2.40561666855112,2.95732327474283,3.50902988093453,NA,NA,NA,NA,2.98481472550402,2.92689566917365,NA,NA,NA,NA
2023-03-06,1.85391006235942,2.40561666855112,2.95732327474283,NA,NA,NA,NA,3.00976927559776,2.98481472550402,NA,NA,NA,NA
2023-03-07,-1.4496464209967,1.85391006235942,2.40561666855112,NA,NA,NA,NA,3.01000423520912,3.00976927559776,NA,NA,NA,NA
2023-03-08,0.837719831713457,-1.4496464209967,1.85391006235942,NA,NA,NA,NA,3.00416371890816,3.01000423520912,NA,NA,NA,NA
2023-03-09,-1.49144527056603,0.837719831713457,-1.4496464209967,NA,NA,NA,NA,2.97892431502047,3.00416371890816,NA,NA,NA,NA
2023-03-10,-1.38788282764863,-1.49144527056603,0.837719831713457,-1.48164649822596,NA,NA,NA,2.97457390101808,2.97892431502047,2.19527634570526,NA,NA,NA
2023-03-11,-0.483056208856299,-1.38788282764863,-1.49144527056603,-1.65664379241183,-1.48164649822596,NA,NA,2.96665485696896,2.97457390101808,2.74446865493664,2.19527634570526,NA,NA
2023-03-12,0.421770409936036,-0.483056208856299,-1.38788282764863,-0.134410759490287,-1.65664379241183,-1.48164649822596,NA,2.94041421354294,2.96665485696896,0.0180662522667558,2.74446865493664,2.19527634570526,NA
2023-03-13,1.32659702872837,0.421770409936036,-0.483056208856299,0.234540600007925,-0.134410759490287,-1.65664379241183,-1.48164649822596,2.91274314804137,2.94041421354294,0.0550092930520777,0.0180662522667558,2.74446865493664,2.19527634570526
2023-03-14,1.40891984072742,1.32659702872837,0.421770409936036,0.682362694450312,0.234540600007925,-0.134410759490287,-1.65664379241183,2.89940689970705,2.91274314804137,0.465618846777489,0.0550092930520777,0.0180662522667558,2.74446865493664
2023-03-15,0.262152561684359,1.40891984072742,1.32659702872837,0.563814957094725,0.682362694450312,0.234540600007925,-0.134410759490287,2.88804573823907,2.89940689970705,0.317887305843726,0.465618846777489,0.0550092930520777,0.0180662522667558
2023-03-16,1.86940294906683,0.262152561684359,1.40891984072742,-0.479081403832093,0.563814957094725,0.682362694450312,0.234540600007925,2.86077498652484,2.88804573823907,0.229518991497729,0.317887305843726,0.465618846777489,0.0550092930520777
2023-03-17,-0.545388198576957,1.86940294906683,0.262152561684359,1.11883732012557,-0.479081403832093,0.563814957094725,0.682362694450312,2.86284823211439,2.86077498652484,1.25179694890577,0.229518991497729,0.317887305843726,0.465618846777489
2023-03-18,0.152534330868844,-0.545388198576957,1.86940294906683,-1.24800686477747,1.11883732012557,-0.479081403832093,0.563814957094725,2.8402226822206,2.86284823211439,1.55752113453168,1.25179694890577,0.229518991497729,0.317887305843726
2023-03-19,0.850456860314645,0.152534330868844,-0.545388198576957,-0.382546792112276,-1.24800686477747,1.11883732012557,-0.479081403832093,2.81393637361173,2.8402226822206,0.146342048155393,1.55752113453168,1.25179694890577,0.229518991497729
2023-03-20,1.54837938976045,0.850456860314645,0.152534330868844,0.441839187995917,-0.382546792112276,-1.24800686477747,1.11883732012557,2.79301596938132,2.81393637361173,0.195221868048891,0.146342048155393,1.55752113453168,1.25179694890577
2023-03-21,1.19439906030903,1.54837938976045,0.850456860314645,0.737177108206839,0.441839187995917,-0.382546792112276,-1.24800686477747,2.78592094648829,2.79301596938132,0.543430088864198,0.195221868048891,0.146342048155393,1.55752113453168
2023-03-22,-0.91034178586108,1.19439906030903,1.54837938976045,0.437546915502669,0.737177108206839,0.441839187995917,-0.382546792112276,2.77082185732389,2.78592094648829,0.191447303265899,0.543430088864198,0.195221868048891,0.146342048155393
2023-03-23,0.696953096879671,-0.91034178586108,1.19439906030903,-1.47953112026681,0.437546915502669,0.737177108206839,0.441839187995917,2.75594945850637,2.77082185732389,2.18901233583797,0.191447303265899,0.543430088864198,0.195221868048891
2023-03-24,0.830560942395842,0.696953096879671,-0.91034178586108,0.61852908037494,-1.47953112026681,0.437546915502669,0.737177108206839,2.73431841279804,2.75594945850637,0.38257822326947,2.18901233583797,0.191447303265899,0.543430088864198
2023-03-25,0.143925270177425,0.830560942395842,0.696953096879671,0.584754909303885,0.61852908037494,-1.47953112026681,0.437546915502669,2.71446599558828,2.73431841279804,0.341938303954995,0.38257822326947,2.18901233583797,0.191447303265899
2023-03-26,-0.542710402040991,0.143925270177425,0.830560942395842,-0.491048247076448,0.584754909303885,0.61852908037494,-1.47953112026681,2.69086203328384,2.71446599558828,0.241128380956852,0.341938303954995,0.38257822326947,2.18901233583797
2023-03-27,-1.22934607425941,-0.542710402040991,0.143925270177425,-0.761638648959281,-0.491048247076448,0.584754909303885,0.61852908037494,2.6717322423671,2.69086203328384,0.580093431588519,0.241128380956852,0.341938303954995,0.38257822326947
2023-03-28,-0.398024732430025,-1.22934607425941,-0.542710402040991,-0.988292362060889,-0.761638648959281,-0.491048247076448,0.584754909303885,2.66481622350171,2.6717322423671,0.97672179290789,0.580093431588519,0.241128380956852,0.341938303954995
2023-03-29,1.97908343380213,-0.398024732430025,-1.22934607425941,-0.21916597355523,-0.988292362060889,-0.761638648959281,-0.491048247076448,2.64457255687245,2.66481622350171,0.0480337239644117,0.97672179290789,0.580093431588519,0.241128380956852
2023-03-30,0.988971958736884,1.97908343380213,-0.398024732430025,1.92073095455146,-0.21916597355523,-0.988292362060889,-0.761638648959281,2.6509905592763,2.64457255687245,3.68920739977216,0.0480337239644117,0.97672179290789,0.580093431588519
2023-03-31,1.56444206674879,0.988971958736884,1.97908343380213,0.445743697097448,1.92073095455146,-0.21916597355523,-0.988292362060889,2.63484677812963,2.6509905592763,0.198687443502102,3.68920739977216,0.0480337239644117,0.97672179290789
2023-04-01,1.29967920589401,1.56444206674879,0.988971958736884,0.761844024613356,0.445743697097448,1.92073095455146,-0.21916597355523,2.62952467603956,2.63484677812963,0.580406317839075,0.198687443502102,3.68920739977216,0.0480337239644117
2023-04-02,1.03491634503922,1.29967920589401,1.56444206674879,0.823911098088274,0.761844024613356,0.445743697097448,1.92073095455146,2.61854493403439,2.62952467603956,0.678829497553025,0.580406317839075,0.198687443502102,3.68920739977216
2023-04-03,0.770153484184433,1.03491634503922,1.29967920589401,0.348697362245666,0.823911098088274,0.761844024613356,0.445743697097448,2.60330944151415,2.61854493403439,0.121589850437086,0.678829497553025,0.580406317839075,0.198687443502102
2023-04-04,-0.324966372417224,0.770153484184433,1.03491634503922,0.0931705365085048,0.348697362245666,0.823911098088274,0.761844024613356,2.58514379214594,2.60330944151415,0.00868074887328263,0.121589850437086,0.678829497553025,0.580406317839075
2023-04-05,-1.12903383053211,-0.324966372417224,0.770153484184433,-0.66213312475068,0.0931705365085048,0.348697362245666,0.823911098088274,2.5664885432642,2.58514379214594,0.4384202748921,0.00868074887328263,0.121589850437086,0.678829497553025
2023-04-06,0.549603283420397,-1.12903383053211,-0.324966372417224,-1.18627917204373,-0.66213312475068,0.0931705365085048,0.348697362245666,2.55953527112943,2.5664885432642,1.40725827402475,0.4384202748921,0.00868074887328263,0.121589850437086
2023-04-07,0.0128933981199453,0.549603283420397,-1.12903383053211,0.755533907001359,-1.18627917204373,-0.66213312475068,0.0931705365085048,2.54053117844652,2.55953527112943,0.570831484628738,1.40725827402475,0.4384202748921,0.00868074887328263
2023-04-08,-0.523816487180506,0.0128933981199453,0.549603283420397,-0.295649516929388,0.755533907001359,-1.18627917204373,-0.66213312475068,2.52087213716033,2.54053117844652,0.0874086368605807,0.570831484628738,1.40725827402475,0.4384202748921
2023-04-09,-1.06052637248096,-0.523816487180506,0.0128933981199453,-0.969201148877576,-0.295649516929388,0.755533907001359,-1.18627917204373,2.50500965189382,2.52087213716033,0.939350866985613,0.0874086368605807,0.570831484628738,1.40725827402475
2023-04-10,-1.59723625778141,-1.06052637248096,-0.523816487180506,-0.922306336245557,-0.969201148877576,-0.295649516929388,0.755533907001359,2.49715767058038,2.50500965189382,0.850648977878702,0.939350866985613,0.0874086368605807,0.570831484628738
2023-04-11,-0.759127088795408,-1.59723625778141,-1.06052637248096,-1.24146898981746,-0.922306336245557,-0.969201148877576,-0.295649516929388,2.50130543255383,2.49715767058038,1.54124525267838,0.850648977878702,0.939350866985613,0.0874086368605807
2023-04-12,-0.435322098375501,-0.759127088795408,-1.59723625778141,-0.472770102064185,-1.24146898981746,-0.922306336245557,-0.969201148877576,2.48843258371463,2.50130543255383,0.22351156940578,1.54124525267838,0.850648977878702,0.939350866985613
2023-04-13,3.41038146495352,-0.435322098375501,-0.759127088795408,-0.29663097946092,-0.472770102064185,-1.24146898981746,-0.922306336245557,2.47213373568693,2.48843258371463,0.0879899379759447,0.22351156940578,1.54124525267838,0.850648977878702
2023-04-14,-0.21140771211321,3.41038146495352,-0.435322098375501,2.89957729128728,-0.29663097946092,-0.472770102064185,-1.24146898981746,2.53345115747265,2.47213373568693,8.40754846814888,0.0879899379759447,0.22351156940578,1.54124525267838
2023-04-15,-0.136904725917164,-0.21140771211321,3.41038146495352,-1.43908848632082,2.89957729128728,-0.29663097946092,-0.472770102064185,2.5156621281567,2.53345115747265,2.07097567146114,8.40754846814888,0.0879899379759447,0.22351156940578
2023-04-16,-0.0624017397211185,-0.136904725917164,-0.21140771211321,-0.48299287427917,-1.43908848632082,2.89957729128728,-0.29663097946092,2.4977674555698,2.5156621281567,0.233282116604454,2.07097567146114,8.40754846814888,0.0879899379759447
2023-04-17,0.0121012464749271,-0.0624017397211185,-0.136904725917164,0.35757663560441,-0.48299287427917,-1.43908848632082,2.89957729128728,2.47985752967633,2.4977674555698,0.127861050330169,0.233282116604454,2.07097567146114,8.40754846814888
2023-04-18,0.750475032797393,0.0121012464749271,-0.0624017397211185,-0.152833068776599,0.35757663560441,-0.48299287427917,-1.43908848632082,2.46201818296951,2.47985752967633,0.0233579469116725,0.127861050330169,0.233282116604454,2.07097567146114
2023-04-19,0.696818532113719,0.750475032797393,0.0121012464749271,0.506596080536913,-0.152833068776599,0.35757663560441,-0.48299287427917,2.44691674750087,2.46201818296951,0.256639588815362,0.0233579469116725,0.127861050330169,0.233282116604454
2023-04-20,-0.584620956923698,0.696818532113719,0.750475032797393,0.417928007129978,0.506596080536913,-0.152833068776599,0.35757663560441,2.43155783750987,2.44691674750087,0.174663819143635,0.256639588815362,0.0233579469116725,0.127861050330169
2023-04-21,-0.978098673628436,-0.584620956923698,0.696818532113719,-0.961686291222505,0.417928007129978,0.506596080536913,-0.152833068776599,2.41815555516929,2.43155783750987,0.924840522725298,0.174663819143635,0.256639588815362,0.0233579469116725
2023-04-22,-0.589445834371335,-0.978098673628436,-0.584620956923698,-1.04920775311316,-0.961686291222505,0.417928007129978,0.506596080536913,2.41000793928661,2.41815555516929,1.10083690919277,0.924840522725298,0.174663819143635,0.256639588815362
2023-04-23,-0.200792995114233,-0.589445834371335,-0.978098673628436,-0.399278204563005,-1.04920775311316,-0.961686291222505,0.417928007129978,2.39685992000293,2.41000793928661,0.159423084639056,1.10083690919277,0.924840522725298,0.174663819143635
2023-04-24,0.187859844142868,-0.200792995114233,-0.589445834371335,-0.217499434535336,-0.399278204563005,-1.04920775311316,-0.961686291222505,2.38099698006201,2.39685992000293,0.047306004023191,0.159423084639056,1.10083690919277,0.924840522725298
2023-04-25,-0.943565591100992,0.187859844142868,-0.200792995114233,0.00257808459755254,-0.217499434535336,-0.399278204563005,-1.04920775311316,2.36459647499535,2.38099698006201,6.64652019213766e-06,0.047306004023191,0.159423084639056,1.10083690919277
2023-04-26,-0.00612260612673499,-0.943565591100992,0.187859844142868,-1.29524521492092,0.00257808459755254,-0.217499434535336,-0.399278204563005,2.35629918600466,2.36459647499535,1.67766016677554,6.64652019213766e-06,0.047306004023191,0.159423084639056
2023-04-27,2.83954183573731,-0.00612260612673499,-0.943565591100992,-0.141236042091545,-1.29524521492092,0.00257808459755254,-0.217499434535336,2.34038904005266,2.35629918600466,0.0199476195856846,1.67766016677554,6.64652019213766e-06,0.047306004023191
2023-04-28,0.754092815722429,2.83954183573731,-0.00612260612673499,2.69426331988842,-0.141236042091545,-1.29524521492092,0.00257808459755254,2.37400302106592,2.34038904005266,7.25905483689617,0.0199476195856846,1.67766016677554,6.64652019213766e-06
2023-04-29,0.48504881702051,0.754092815722429,2.83954183573731,-0.432546245959389,2.69426331988842,-0.141236042091545,-1.29524521492092,2.36055186356903,2.37400302106592,0.187096254893561,7.25905483689617,0.0199476195856846,1.67766016677554
2023-04-30,0.21600481831859,0.48504881702051,0.754092815722429,-0.159956757084882,-0.432546245959389,2.69426331988842,-0.141236042091545,2.34556705955663,2.36055186356903,0.0255861641371119,0.187096254893561,7.25905483689617,0.0199476195856846
2023-05-01,-0.0530391803833297,0.21600481831859,0.48504881702051,0.238612607331749,-0.159956757084882,-0.432546245959389,2.69426331988842,2.33006194021259,2.34556705955663,0.0569359763776554,0.0255861641371119,0.187096254893561,7.25905483689617
2023-05-02,-0.619133927079218,-0.0530391803833297,0.21600481831859,-0.278638696198794,0.238612607331749,-0.159956757084882,-0.432546245959389,2.31500386847111,2.33006194021259,0.0776395230193637,0.0569359763776554,0.0255861641371119,0.187096254893561
2023-05-03,-0.646733628816487,-0.619133927079218,-0.0530391803833297,-0.994972963424703,-0.278638696198794,0.238612607331749,-0.159956757084882,2.30370808063021,2.31500386847111,0.989971197946136,0.0776395230193637,0.0569359763776554,0.0255861641371119
2023-05-04,-0.991344050415721,-0.646733628816487,-0.619133927079218,-0.444156950360993,-0.994972963424703,-0.278638696198794,0.238612607331749,2.29278664680179,2.30370808063021,0.197275396553978,0.989971197946136,0.0776395230193637,0.0569359763776554
