Date,Open,High,Low,Close,Volume,Dividends,ma_EMA_5,ma_KAMA_5,ma_SMA_5,ma_WMA_5,ma_EMA_10,ma_KAMA_10,ma_SMA_10,ma_WMA_10,ma_EMA_20,ma_KAMA_20,ma_SMA_20,ma_WMA_20,ma_EMA_50,ma_KAMA_50,ma_SMA_50,ma_WMA_50
2019-11-08 00:00:00-05:00,62.76782864679084,63.192443819759355,62.321377010633775,63.11965560913086,69986400,0.0,62.42444139912827,62.38553569712148,62.55817489624023,62.71817194620768,61.44931851783965,61.352573097374666,61.28040618896485,61.98845894553445,59.69155884022479,61.64486046553791,59.561388397216795,60.69005245027088,,,,
2019-11-11 00:00:00-05:00,62.673211627487554,63.68501242654658,62.6683615471806,63.619503021240234,81821200,0.0,62.82279527316559,62.8225657181446,62.82366027832031,63.071947987874346,61.843897518457936,61.68708308594117,61.61756286621094,62.413749278675425,60.06564876222627,62.02639852640139,59.88938617706299,61.07653955732073,,,,
2019-11-12 00:00:00-05:00,63.461770431901215,63.762645660209515,63.30891518276952,63.56125259399414,87388800,0.0,63.06894771344177,63.105704371879945,63.095394897460935,63.31781209309896,62.15614389582816,62.42966388880842,62.08823585510254,62.76714741099965,60.39856341287083,62.33246761300762,60.2211238861084,61.426241120837986,,,,
2019-11-13 00:00:00-05:00,63.359872846088095,64.24549741946498,63.345315201954925,64.17028045654297,102734400,0.0,63.43605862780884,63.53169292486781,63.48361358642578,63.676107279459636,62.52235054323085,63.131518983972605,62.620536422729494,63.145700974897906,60.757774559887224,62.75554707339264,60.59480438232422,61.80235127040318,,,,
2019-11-14 00:00:00-05:00,63.995573482998516,64.26975475509018,63.595223508974,63.72624969482422,89182800,0.0,63.532788983480636,63.55255922594726,63.63938827514649,63.75698598225912,62.74124129806601,63.28990582447404,62.97538299560547,63.3467397516424,61.040486477500274,62.939426598284065,60.935275840759275,62.10058415730794,,,,
2019-11-15 00:00:00-05:00,63.978617031509536,64.48815696625104,63.8160541476458,64.48330688476562,100206400,0.0,63.84962828390896,63.70996803187397,63.91211853027344,64.0382921854655,63.057980495647755,63.56279205309228,63.23514671325684,63.6209077314897,61.36837413533507,63.24505958450909,61.29993190765381,62.438491875784734,,,,
2019-11-18 00:00:00-05:00,64.49299296274829,64.88849295621839,64.1120580199626,64.80842590332031,86703200,0.0,64.16922749037941,63.87781248334328,64.14990310668945,64.33706130981446,63.37624329704276,63.842710278970586,63.486781692504884,63.90695849331942,61.695998113238424,63.53593154332581,61.631252479553225,62.77263416108631,,,,
2019-11-19 00:00:00-05:00,65.00251219661645,65.02677740046718,64.39349778675624,64.61186981201172,76167200,0.0,64.31677493092351,63.96059708200882,64.36002655029297,64.49105021158854,63.60090266340075,63.995430961014776,63.72771072387695,64.11151996959339,61.97370017978826,63.7309288816153,61.959397888183595,63.05650247846331,,,,
2019-11-20 00:00:00-05:00,64.4299059726303,64.56092477360002,63.18274678817638,63.85970687866211,106234400,0.0,64.16441891350304,63.95861740703238,64.2979118347168,64.32427698771158,63.64795797526645,63.98470393733363,63.89076271057129,64.13551927046342,62.1533198653953,63.74600263928751,62.210987663269044,63.23748428708031,,,,
2019-11-21 00:00:00-05:00,63.981008263526505,64.05865394999798,63.37198648010993,63.57337951660156,121395200,0.0,63.96740578120255,63.954431358057384,64.26733779907227,64.08276621500652,63.6343982555092,63.974637406019276,63.953363037109376,64.0778132351962,62.288563641700655,63.72869809206047,62.44342250823975,63.3672358921596,,,,
2019-11-22 00:00:00-05:00,63.7141290083919,63.85728412972589,63.28951372479514,63.51759338378906,65325200,0.0,63.81746831539805,63.87576159932652,64.07419509887696,63.83285140991211,63.613161006105535,63.967535022708745,63.993156814575194,63.99858238913796,62.405614093328126,63.711224850093224,62.63678150177002,63.46953788030715,,,,
2019-11-25 00:00:00-05:00,63.74324087368213,64.64828063804774,63.69713919585076,64.63129425048828,84020400,0.0,64.0887436270948,63.88471733755756,64.03876876831055,64.01855112711588,63.79827614144785,63.99329982151809,64.0943359375,64.1146073774858,62.61758363210528,63.797130672844794,62.85594940185547,63.659491475423174,,,,
2019-11-26 00:00:00-05:00,64.76958941741648,64.82296990968422,63.69227941325053,64.12660217285156,105207600,0.0,64.10136314234705,63.89189277940138,63.941715240478516,64.04782892862956,63.85797178352125,63.99562252246526,64.15087089538574,64.12047396573153,62.761299683604925,63.84471744393347,63.11955337524414,63.78050602504185,,,,
2019-11-27 00:00:00-05:00,64.43961338535935,65.02194885179905,64.37410397750125,64.98797607421875,65235600,0.0,64.39690078630429,63.9940387351993,64.16736907958985,64.3965825398763,64.06342710910262,64.02023073097308,64.23264045715332,64.27267490733753,62.97336410175862,64.03064387485631,63.426588439941405,63.958451043991815,,,,
2019-11-29 00:00:00-05:00,64.68710535192832,65.02679608936506,64.51725628085859,64.84481811523438,46617600,0.0,64.54620656261432,64.09845242573199,64.42165679931641,64.62239888509114,64.20549820112657,64.05299528085128,64.34449729919433,64.38397993607954,63.15159781732774,64.1323278310586,63.6599401473999,64.09352053687687,,,,
2019-12-02 00:00:00-05:00,64.84966833197973,65.08745555103717,63.922799476031116,64.0950698852539,94487200,0.0,64.39582767016084,64.09835739094639,64.53715209960937,64.51353658040365,64.18542032551336,64.05351722036883,64.30567359924316,64.33862949718129,63.24145229998737,64.13058602514722,63.77041015625,64.13496146429152,,,,
2019-12-03 00:00:00-05:00,62.675626161987594,62.97164389706815,62.18550159279239,62.95223617553711,114430400,0.0,63.91463050528626,63.94839347158464,64.20134048461914,63.98523127237956,63.96120502551768,63.980771008221595,64.12005462646485,64.09254996559837,63.21390790718259,64.11726291821051,63.80341815948486,64.05704013279507,,,,
2019-12-04 00:00:00-05:00,63.345314523872666,63.8888196448982,63.25068243331808,63.507877349853516,67181600,0.0,63.77904612014201,63.935297525429,64.07759552001953,63.754076894124346,63.87878181176056,63.966725829290624,64.00965538024903,63.981245006214486,63.24190499696077,64.10474360605205,63.86868305206299,64.02889338902065,,,,
2019-12-05 00:00:00-05:00,64.00531304599481,64.51485299709242,63.74811802962546,64.43962860107422,74424400,0.0,63.999240280452746,63.947925295403294,63.967926025390625,63.87475458780924,63.980753955272135,63.97348482198666,64.06764755249023,64.05942195545543,63.355973911638245,64.11643919248544,63.97920513153076,64.08326915559314,59.952527084350585,,59.952527084350585,62.11555474674
2019-12-06 00:00:00-05:00,64.9006201520592,65.7547006834355,64.85693981554473,65.68433380126953,106075600,0.0,64.56093812072501,64.00039062485043,64.13582916259766,64.44689051310222,64.29049574545348,64.07085094470152,64.27874298095703,64.35336490977895,63.57772247255551,64.18494704866833,64.11605300903321,64.24566236223494,60.177303818347404,64.56448011708386,60.20233757019043,62.34033148073683
2019-12-09 00:00:00-05:00,65.5120363325172,65.70614310791919,64.27701401762731,64.76471710205078,128042400,0.0,64.6288644478336,64.01727244451503,64.26975860595704,64.65651982625326,64.37671781028935,64.08783740745898,64.4034553527832,64.4417238408869,63.690769580126485,64.19731145584167,64.1983060836792,64.30743989490327,60.35720237849264,64.58228488776794,60.43893241882324,62.519248325123506
2019-12-10 00:00:00-05:00,65.17237242886192,65.52904951318642,64.50754127156002,65.14325714111328,90420400,0.0,64.80032867892683,64.19018212910962,64.70796279907226,64.94768600463867,64.51608859771189,64.09969514327965,64.4546516418457,64.5762332569469,63.8291017287919,64.21606068850686,64.27449378967285,64.39743523370652,60.54489080055619,64.6286210161295,60.658181533813476,62.70373164756625
2019-12-11 00:00:00-05:00,65.22332371193362,65.77896513146815,65.1481067508916,65.69889068603516,78756800,0.0,65.09984934796294,64.42186345561169,65.14616546630859,65.27799530029297,64.73114352286157,64.15805787696947,64.61188049316407,64.80245853770863,64.00717686757697,64.2575465787597,64.38137569427491,64.53309208097912,60.74700844312399,64.72020556310505,60.88554344177246,62.90140651628083
2019-12-12 00:00:00-05:00,64.97342181029377,66.13322791364624,64.86181071545411,65.86632537841797,137310400,0.0,65.35534135811461,64.57684875801195,65.43150482177734,65.51804860432942,64.93754022387182,64.19270775144425,64.69971542358398,65.03053942593661,64.18423863051422,64.29327154157525,64.46617794036865,64.67451586042132,60.947765969998265,64.84800107449863,61.143493270874025,63.096731298110065
2019-12-13 00:00:00-05:00,65.86632540365066,66.79805183222895,65.73772791908735,66.76165771484375,133587600,0.0,65.82411347702433,64.75673370891137,65.64696960449218,65.96143290201823,65.26919794950308,64.3143149341298,64.89139938354492,65.40543802434748,64.42970711473608,64.40244319320256,64.61794834136963,64.8931329817999,61.17576172469809,65.06789824192863,61.41035064697266,63.31705147238339
2019-12-16 00:00:00-05:00,67.21053321581095,68.13013067139462,67.20568313542343,67.90447235107422,128186000,0.0,66.51756643504096,66.15572866098374,66.27492065429688,66.71393381754557,65.74833874978874,64.7632524274315,65.27233963012695,65.95326947298916,64.76063713724447,64.57804667127377,64.78900661468506,65.20613526843843,61.439632729654015,65.38616556891598,61.67011573791504,63.57172291175992
2019-12-17 00:00:00-05:00,67.83410367162128,68.36790122532297,67.6472682338291,68.03791809082031,114158400,0.0,67.02435032030074,66.99225729646666,66.85385284423828,67.30159962972006,66.16462590270358,65.6041308193523,65.78090782165528,66.45610192038797,65.07275913282312,64.74136148736181,64.95048122406006,65.51555540902274,61.698389018327205,65.68616308352898,61.932307739257816,63.82144065108954
2019-12-18 00:00:00-05:00,67.88990096567319,68.39944068195251,67.72490940945364,67.8753433227539,116028400,0.0,67.3080146544518,67.29799582239285,67.28914337158203,67.64209645589193,66.47566543362181,66.09975226203643,66.21765441894532,66.83690837513316,65.33967191281653,64.89205749543605,65.11365489959717,65.79411370413644,61.94062252046159,65.95597678098449,62.204117889404294,64.05450087005016
2019-12-19 00:00:00-05:00,67.81712198639994,68.22475085305366,67.68367443989979,67.94329071044922,98369200,0.0,67.51977333978427,67.5189524950177,67.70453643798828,67.86014556884766,66.74250639304498,66.45137805113325,66.56802062988281,67.15066042813388,65.58763560782917,65.11318347091638,65.31783409118653,66.0636028289795,62.17602127301012,66.19205162606269,62.464562606811526,64.27956647087547
2019-12-20 00:00:00-05:00,68.47951895132643,68.58142245745879,67.58903691790323,67.80255889892578,275978000,0.0,67.61403519283144,67.57510240420294,67.91271667480468,67.89281972249348,66.93524321229603,66.61125223598397,66.77984313964843,67.37512193159624,65.7985806831717,65.32268187639944,65.52929306030273,66.30024328685943,62.39666980735976,66.36895399865396,62.70738784790039,64.48889965880151
2019-12-23 00:00:00-05:00,68.06702974116804,68.9696406377873,68.02820689129499,68.90898132324219,98572000,0.0,68.04568390296835,67.83327961543118,68.11361846923828,68.22490793863932,67.29410468701352,67.41049916603384,67.19426956176758,67.76223796497692,66.09480931555937,65.68039787880791,65.79886245727539,66.62211835952033,62.65205457268848,66.64019701812032,62.94273170471192,64.73209940293256
2019-12-24 00:00:00-05:00,69.07641348748398,69.12494390933564,68.64694813243742,68.97450256347656,48478800,0.0,68.35529012313775,68.04426057611717,68.30093536376953,68.51186930338541,67.59963157364317,67.94456682212774,67.5773941040039,68.08591669256037,66.36906581536101,65.94766732124141,66.01602287292481,66.92456027439663,62.89999370958213,66.89477471514557,63.18103080749512,64.9686394366096
2019-12-26 00:00:00-05:00,69.10794898659276,70.3599581877784,69.0788336989585,70.34297180175781,93121200,0.0,69.01785068267777,68.88569074368684,68.79446105957031,69.19254811604817,68.09842070602765,68.79966680432553,68.04180221557617,68.5887490012429,66.7475330521607,66.5124847955378,66.32684135437012,67.3366506485712,63.19187520339294,67.31871558099836,63.44936027526855,65.24949986775717
2019-12-27 00:00:00-05:00,70.63656718189156,71.328084944245,69.90865530672005,70.3162841796875,146266000,0.0,69.45066184834768,69.38741348067686,69.26905975341796,69.69982248942057,68.50166861032945,69.32562450711723,68.48679809570312,69.00229117653586,67.08741411192516,66.93721709579772,66.59325675964355,67.7165975843157,63.47126379069861,67.70090906946815,63.72175254821777,65.51879100126379
2019-12-30 00:00:00-05:00,70.23379504340416,71.01751623561914,69.20501519852759,70.73362731933594,144114400,0.0,69.87831700534376,69.96655675769662,69.8552734375,70.1880116780599,68.90747928469426,69.80069662190417,68.88399505615234,69.41080558083274,67.43467251263094,67.41783941261275,66.88769721984863,68.1109185900007,63.75606236044909,68.09228217155015,63.998088684082035,65.7937664824841
2019-12-31 00:00:00-05:00,70.3478239092988,71.25771369760666,70.24834173721288,71.25043487548828,100805600,0.0,70.33568962872526,70.51442668598958,70.32356414794921,70.65306549072265,69.33347121029317,70.26752998817098,69.21859130859374,69.84106736616654,67.79807845195069,68.11128597756586,67.24546546936035,68.52641741434734,64.04995932182318,68.50582866416943,64.2792936706543,66.07817221548044
2020-01-02 00:00:00-05:00,71.87888579695978,72.93678848755515,71.6241195427505,72.87612915039062,135480400,0.0,71.18250280261371,71.5386386661867,71.10388946533203,71.50392049153646,69.97759083576544,71.1891349399772,69.70241241455078,70.50607424649326,68.28170232799259,69.52931205330763,67.74166011810303,69.06267109825498,64.39608362882582,69.09928782194169,64.57317596435547,66.41530301860735
2020-01-03 00:00:00-05:00,72.09966439861495,72.93190847027287,71.94195165165122,72.1676025390625,146322800,0.0,71.51086938142997,71.6382467680922,71.46881561279297,71.85849151611328,70.37577478181944,71.42611560890931,70.13163833618164,70.9542906327681,68.6517880623802,70.13502777149928,68.17464637756348,69.48418942406065,64.70084907628608,69.47716506619098,64.85554878234863,66.71312366859586
2020-01-06 00:00:00-05:00,71.28440788927705,72.78147574606292,71.03206304715079,72.7426528930664,118387200,0.0,71.92146388530878,71.85660913054967,71.95408935546875,72.2831039428711,70.80611625659162,71.7627219306415,70.61157455444337,71.4290205522017,69.04139423673128,70.7201026629105,68.58979759216308,69.91923766363234,65.0162139318461,69.87433531869247,65.1338436126709,67.02242186901616
2020-01-07 00:00:00-05:00,72.75237050069873,73.00956545819113,72.17975000053166,72.40055084228516,108872000,0.0,72.08115953763424,71.91616374978516,72.2874740600586,72.43192443847656,71.09601345399045,71.90634864878305,71.0713737487793,71.75428896817294,69.3613139134507,71.01919284269948,68.92560844421386,70.28216654459635,65.30579577147115,70.1621097526231,65.40336097717285,67.30739077998143
2020-01-08 00:00:00-05:00,72.10209823801719,73.86849741922853,72.10209823801719,73.56520080566406,132079200,0.0,72.57583996031084,72.15447018279663,72.75042724609375,72.85783335367839,71.5449566088402,72.2824805473692,71.53699569702148,72.20771206942472,69.7616840936615,71.71521973780308,69.36563262939453,70.72403248378208,65.62969400810617,70.56085464596231,65.68165672302246,67.62746293011834
2020-01-09 00:00:00-05:00,74.54787805595736,75.32189159768006,74.29554060761883,75.1277847290039,170108400,0.0,73.42648821654187,72.57481186564614,73.20075836181641,73.65028584798178,72.19637990341542,73.02399814647451,72.15232391357422,72.86058280251243,70.27274129702744,72.69642894688327,69.86485900878907,71.27280887422107,66.00216815402374,71.127871619654,65.97925369262695,67.99789932250977
2020-01-10 00:00:00-05:00,75.36314712029383,75.86540811015097,74.792947982391,75.2976303100586,140644800,0.0,74.05020224771411,73.4245811705642,73.82676391601562,74.3492431640625,72.76024361371418,73.55698705142412,72.6477897644043,73.43245669278231,70.75130215541135,73.43303278106741,70.34479598999023,71.79021566481818,66.36669608171138,71.78048458098492,66.30811584472656,68.36332585652669
2020-01-13 00:00:00-05:00,75.61547881769663,76.93299735465014,75.49658152579609,76.90630340576172,121532000,0.0,75.00223596706331,74.60263517139794,74.65949401855468,75.3757563273112,73.51407266681373,74.46643245234628,73.30679168701172,74.20673190030185,71.33749275068281,74.46920203723947,70.89679489135742,72.41512113298688,66.78001401598786,72.64074512317991,66.66929641723632,68.77894105499865
2020-01-14 00:00:00-05:00,76.84323504363711,77.05432830760942,75.74408838267222,75.86782836914062,161954400,0.0,75.29076676775576,74.84879402205472,75.35294952392579,75.77853444417318,73.94202824905499,74.68674816470696,73.8202117919922,74.6723749334162,71.76895328577403,74.76225304147584,71.35210342407227,72.88855289277576,67.13639889258208,73.07586614050787,66.98309730529785,69.1396677982106
2020-01-15 00:00:00-05:00,75.66642619723818,76.55205065894503,75.1083560919276,75.54267883300781,121923600,0.0,75.37473745617311,74.91879059690886,75.74844512939453,75.84177754720052,74.2330556279555,74.7903389234669,74.24943618774414,74.9855507590554,72.12835571884392,74.89659541401227,71.73401374816895,73.28765531267439,67.46605692946152,73.36134833229508,67.25623748779297,69.47533766204235
2020-01-16 00:00:00-05:00,76.08862548469774,76.60059400763755,75.72466955638404,76.48897552490234,108829200,0.0,75.74615014574952,75.02905184737622,76.02068328857422,76.08862101236979,74.64322288194583,74.9667151222654,74.61072082519532,75.3927397294478,72.54365284323043,75.19044982863741,72.15656661987305,73.74050881522042,67.81989687438076,73.73576145008802,67.54017547607423,69.83740582036037
2020-01-17 00:00:00-05:00,76.7388842860397,77.33819862014087,76.43073762859477,77.33577728271484,137816400,0.0,76.27602585807129,75.2683030058689,76.42831268310547,76.52698567708333,75.1327782275402,75.39914562180653,75.12753829956054,75.8882045399059,73.00004564699086,75.63275326709362,72.6295883178711,74.23376697358631,68.19306865509974,74.19524237472992,67.8428394317627,70.22154706767961
2020-01-21 00:00:00-05:00,76.96212522434234,77.40614822207094,76.67338624704844,76.81169128417969,110843200,0.0,76.45458100010742,75.2781791859609,76.40939025878906,76.65477854410807,75.4380351469292,75.57396989715006,75.53444213867188,76.194414173473,73.36305951719932,75.83937023624456,73.07300834655761,74.63206249418712,68.53105385624012,74.50157257270982,68.13448951721192,70.57326674816655
2020-01-22 00:00:00-05:00,77.29938342748774,77.64150288980629,76.99123673951539,77.08586883544922,101832400,0.0,76.66501027855469,75.45868318643238,76.65299835205079,76.8802714029948,75.73764127211466,75.81342470952605,76.00297393798829,76.47649175470525,73.71761278560408,76.07194612860394,73.53717384338378,75.01423968360538,68.86653679660127,74.79602167620568,68.41725936889648,70.92430123123468
2020-01-23 00:00:00-05:00,77.13925327496605,77.53717459446185,76.58846186780598,77.45710754394531,104472000,0.0,76.92904270035156,75.86991027613013,77.03588409423828,77.14830780029297,76.0502715033566,76.03864620326003,76.39216461181641,76.74087968306108,74.07375514354133,76.31632873429814,73.96458015441894,75.38756670270648,69.2034219239481,75.10298032124018,68.70400840759277,71.2788050812366
2020-01-24 00:00:00-05:00,77.70459604811214,78.45191568099742,77.04219354725488,77.23387908935547,146537600,0.0,77.03065483001953,75.96555105643554,77.1848648071289,77.2143061319987,76.26547288262913,76.122534333697,76.60277404785157,76.89391867897727,74.37471932885697,76.46632785381392,74.37754898071289,75.69892850603377,69.5183418127876,75.33234545004204,68.97629592895508,71.61330981385474
2020-01-27 00:00:00-05:00,75.23209230196257,75.64699985532953,73.97523333861234,74.9627685546875,161940000,0.0,76.34135940490886,75.75838873576791,76.71026306152343,76.47360738118489,76.02861755027611,76.11346362560472,76.56928787231445,76.59573586203835,74.43072401703131,76.37714699959406,74.60853881835938,75.75466370355515,69.73184874384249,75.30528703470527,69.20432624816894,71.8480734462364
2020-01-28 00:00:00-05:00,75.84841974745295,77.25571309377976,75.74893756813601,77.08344268798828,162234000,0.0,76.58872049926866,75.77050469685464,76.76461334228516,76.5980005900065,76.22040393895105,76.11913211959296,76.58700180053711,76.68921855579723,74.68336389045578,76.43886878242485,74.94689674377442,75.990368833996,70.0201465455737,75.45254207079479,69.46258949279785,72.15705840466069
2020-01-29 00:00:00-05:00,78.72366965966044,79.54863494331376,77.97877142156045,78.69697570800781,216229200,0.0,77.29147223551504,75.90142488658279,77.08683471679687,77.24212137858073,76.67068971514318,76.272019036252,76.86991653442382,77.07285017533736,75.06561263498455,76.66892639351154,75.34506416320801,76.34751921154204,70.36041435586523,75.77434348651316,69.76200401306153,72.51919119741403
