Date,Open,High,Low,Close,Volume,Dividends,ma_EMA_5,ma_KAMA_5,ma_SMA_5,ma_WMA_5,ma_EMA_10,ma_KAMA_10,ma_SMA_10,ma_WMA_10,ma_EMA_20,ma_KAMA_20,ma_SMA_20,ma_WMA_20,ma_EMA_50,ma_KAMA_50,ma_SMA_50,ma_WMA_50,Target
2022-12-29 00:00:00-05:00,126.79742050692167,129.26421722122254,126.53984856096497,128.40232849121094,75703700,0.0,128.8218121906721,131.94412713750307,128.7431167602539,128.01265665690104,131.3577876687759,131.73758007849753,130.85920944213868,129.62049907337536,135.1792618168392,135.1053338900087,136.98559226989747,133.5704260326567,139.6900353554981,141.50282858026935,141.96064254760742,139.49217268999885,128.71932983398438
2022-12-30 00:00:00-05:00,127.21350378746808,128.7391477104574,126.24263191453323,128.71932983398438,77034200,0.0,128.78765140510953,131.81265734086614,128.28740386962892,128.00472768147787,130.87806806245015,131.5396262486189,130.20833206176758,129.23143005371094,134.56403019942445,134.43110500476266,136.07515449523925,132.78316294352214,139.2598116095564,141.30592200700488,141.6893586730957,138.97290552475874,123.90463256835938
2023-01-03 00:00:00-05:00,129.06608634479036,129.68030452162526,123.01301700389877,123.90463256835938,112117500,0.0,127.15997845952614,130.8706700953133,126.94205780029297,126.54380391438802,129.6101706998882,130.82379768967522,129.27312850952148,128.08530287309125,133.54884947265634,133.09157767388353,134.9487491607666,131.6240656171526,138.6576477255879,140.9609518534142,141.33107864379883,138.2754652853573,125.1826171875
2023-01-04 00:00:00-05:00,125.70767760201481,127.46118952184275,123.91454504113075,125.1826171875,89113600,0.0,126.50085803551742,130.59026977651519,126.21490020751953,125.9573237101237,128.80516097036306,130.54036339435734,128.67773056030273,127.34157354181463,132.7520654454986,132.2593979189707,133.94469261169434,130.69395781017485,138.12921515546682,140.5901204290357,140.9216081237793,137.64219228707108,123.85509490966797
2023-01-05 00:00:00-05:00,125.94543511820807,126.57947117064332,123.5975229597015,123.85509490966797,80962700,0.0,125.6189369935676,130.49571245184825,126.01280059814454,125.17072194417318,127.90514895932759,130.1304290390005,127.95651397705078,126.46473069624467,131.90473491827663,131.47190616171162,133.05852737426758,129.7330437433152,137.56944573406295,140.11194198076134,140.44246490478517,136.97291725906672,128.4122314453125
2023-01-06 00:00:00-05:00,124.83587539185405,129.07598675452044,123.72630852461685,128.4122314453125,87754700,0.0,126.55003514414923,130.48690943189058,126.01478118896485,125.9705322265625,127.9973457749612,130.0597769711674,127.37894897460937,126.54758841774681,131.5721155398991,131.33842346585175,132.4978012084961,129.290539369129,137.21033929136686,139.81076210523568,139.99729766845704,136.5011433979109,128.9373016357422
2023-01-09 00:00:00-05:00,129.25432724329818,132.16693576711353,128.6797296670627,128.9373016357422,70790800,0.0,127.34579064134688,130.4781895751436,126.05837554931641,126.94470570882162,128.16824684055774,130.04369658505257,127.17288970947266,126.8309252652255,131.32118088236035,131.21360131077827,131.87862548828124,128.95144417172386,136.88590644212667,139.57621150837977,139.62177612304689,136.06741806329467,129.5118865966797
2023-01-10 00:00:00-05:00,129.04626472881955,130.0369469810136,126.9262053137887,129.5118865966797,63896200,0.0,128.06782262645783,130.26184517346408,127.17982635498046,128.09587605794272,128.41254497803445,130.03897584700042,127.06094207763672,127.25619742653586,131.14886714086697,131.13587613710206,131.31245040893555,128.7260404677618,136.5967291932856,139.415462321603,139.34774871826173,135.67095180735868,132.24618530273438
2023-01-11 00:00:00-05:00,130.02705151489968,132.2659880647187,129.24441915137652,132.24618530273438,69458900,0.0,129.46061018521667,130.76223385513066,128.59253997802733,129.78466237386067,129.10957049161624,130.08991041365434,127.40372009277344,128.19896892200816,131.2533736324734,131.18334939420157,130.7675750732422,128.81496760050456,136.42611962895026,139.21011870265662,138.9120053100586,135.39245912439682,132.1669158935547
2023-01-12 00:00:00-05:00,132.63253773675518,133.00898669335612,130.2152707507638,132.1669158935547,71379600,0.0,130.36271208799602,131.3656069943598,130.2549041748047,130.9761210123698,129.66545147378687,130.26121519054482,128.13385238647462,129.06500452215022,131.34037765733828,131.232507104161,130.17019424438476,128.94823815482005,136.25909203148376,139.02990424172893,138.52215087890625,135.1279458139457,133.5043487548828
2023-01-13 00:00:00-05:00,130.79979015763362,133.66286155971395,130.43324252349805,133.5043487548828,57809700,0.0,131.40992431029161,132.26501880844842,131.27332763671876,132.05926920572918,130.3634327976225,130.44742746620693,128.6440544128418,130.04145840731533,131.54647014281872,131.3046647025483,129.75163192749022,129.26577667962937,136.15106288338177,138.91972462256115,138.21225555419923,134.93116926006243,134.67333984375
2023-01-17 00:00:00-05:00,133.57368200396823,136.01075173541284,132.88020749163076,134.67333984375,63646600,0.0,132.49772948811108,133.28401085477344,132.4205352783203,133.1926066080729,131.14705226055477,130.73177432734784,129.23945541381835,131.13769212202592,131.84426725719314,131.3226723010316,129.72389373779296,129.7345107668922,136.09311296025896,138.86877645011083,138.03690826416016,134.7923882518095,133.9501495361328
2023-01-18 00:00:00-05:00,135.54514851402828,137.31846303544214,133.77181887600344,133.9501495361328,69672800,0.0,132.98186950411832,133.4550725893683,133.30818786621094,133.70247802734374,131.65670631065987,131.49618638622945,130.2440071105957,131.99418196244673,132.044827474235,131.3376972837798,129.7585678100586,130.13701131911506,136.00907517892068,138.83501142671204,137.96874908447265,134.6321232036516,134.0095977783203
2023-01-19 00:00:00-05:00,132.83068343300204,134.98046219115392,132.52357434135348,134.0095977783203,58280400,0.0,133.324445595519,133.53504413551968,133.66087036132814,133.9362813313802,132.0845047593254,132.05295734916362,131.12670516967773,132.67883481112395,132.23194845557646,131.3719268318978,129.90221786499023,130.54187131609237,135.93066430046576,138.80325388770157,137.90712890625,134.4768623681162,136.58535766601562
2023-01-20 00:00:00-05:00,134.01949425343062,136.7339690742396,132.96937348173864,136.58535766601562,80223600,0.0,134.41141628568454,134.35403636834897,134.5445587158203,134.9111104329427,132.9028416514509,133.68055512134944,132.3997314453125,133.67131708318536,132.64655885657066,131.4921192583519,130.17812271118163,131.17836082095192,135.95633855009518,138.79237900504947,137.88632446289063,134.4250282018325,139.795166015625
2023-01-23 00:00:00-05:00,136.833020792065,141.9845803315799,136.61506949847274,139.795166015625,81760300,0.0,136.20599952899803,136.0246181720988,135.80272216796874,136.66131286621095,134.1559915358462,135.82537759740103,133.53802490234375,135.01594155051492,133.32737858600441,131.68658831892577,130.45848693847657,132.09426970708938,136.10688080364537,138.79768906713448,137.91822387695314,134.49988473331226,141.2019500732422
2023-01-24 00:00:00-05:00,139.002634110196,141.82608477309955,138.99273272896158,141.2019500732422,66435100,0.0,137.8713163770794,137.63352229839163,137.1084442138672,138.46105550130207,135.43707490628182,137.74156396285616,134.76448974609374,136.40938249067827,134.07733777526516,132.2054433798761,130.96868972778321,133.11745667230514,136.30668744166877,138.8241377297481,138.06999664306642,134.62865830963733,140.5381622314453
2023-01-25 00:00:00-05:00,139.577199392496,141.10284316347224,137.5165788263268,140.5381622314453,65799300,0.0,138.76026499520137,138.5629761611087,138.4260467529297,139.6042948404948,136.36454532903883,138.5575513685173,135.86711730957032,137.45914112437856,134.69265439013947,132.635800429883,131.46402969360352,134.02883500598725,136.47262762950314,138.8392265494435,137.97073028564452,134.72544911702474,142.61862182617188
2023-01-26 00:00:00-05:00,141.83597439179383,142.90591302427043,140.57780371518547,142.61862182617188,54105100,0.0,140.0463839388582,139.9566982529849,140.1478515625,141.00181986490887,137.50165014669938,139.71536747487067,136.90436096191405,138.6866874001243,135.44750843166636,133.47289827764448,132.15404052734374,135.0911771138509,136.71364700976466,138.87577280916602,137.8570001220703,134.90771937351602,144.5702667236328
2023-01-27 00:00:00-05:00,141.82608752383123,145.85815678987657,141.746831122581,144.5702667236328,70555800,0.0,141.5543448671164,141.51312032068097,141.74483337402344,142.47595825195313,138.7868531606873,141.2194953346941,138.1446960449219,140.0804884477095,136.3163425547108,135.2866982540963,133.13927421569824,136.27367484683083,137.02174974364183,138.91067432620542,137.8104382324219,135.17098473044004,141.66757202148438
2023-01-30 00:00:00-05:00,143.6093160235779,144.19381496546973,141.51897571985512,141.66757202148438,64015300,0.0,141.59208725190572,141.51867936449904,142.11931457519532,142.45020446777343,139.31062022628674,141.27695742595097,138.96101837158204,140.72101135253905,136.82598345630828,135.85135947490423,133.80253639221192,137.08589368547712,137.20393885257684,138.94124800485477,137.67095001220704,135.3222448790307,142.94554138183594
2023-01-31 00:00:00-05:00,141.37036016421538,142.9950785198001,140.9542754152182,142.94554138183594,65874500,0.0,142.04323862854912,141.56635627732177,142.46803283691406,142.72561340332032,139.97151498184115,141.4933306993821,139.78823852539062,141.44547008167615,137.40879849683472,136.52234382191796,134.5138469696045,137.9566560654413,137.4290997360772,138.97410265924046,137.58178894042967,135.52909159940833,144.07493591308594
2023-02-01 00:00:00-05:00,142.62854805695108,145.24394901981947,140.00324571194423,144.07493591308594,77663600,0.0,142.72047105672806,141.78095073263268,143.17538757324218,143.26124776204426,140.71759151479475,141.94393758835014,140.80071716308595,142.22486960671165,138.04366872695388,138.04710459572075,135.52236213684083,138.8672359648205,137.68972076262656,139.02051747330938,137.47697509765624,135.7837248140223,149.41470336914062
2023-02-02 00:00:00-05:00,147.51258015711215,149.77133446520813,146.7893863512896,149.41470336914062,118339000,0.0,144.95188182753225,142.93764894779932,144.53460388183595,145.3410196940104,142.29888457922127,143.6373092016893,142.34122772216796,143.7910489169034,139.12662440716215,140.60218842660547,136.73396644592285,140.1903160821824,138.1495240020977,139.06736765706373,137.46766296386718,136.25187102074716,153.06040954589844
2023-02-03 00:00:00-05:00,146.650694098628,155.91357929902122,146.45256066946374,153.06040954589844,154357300,0.0,147.654724400321,144.7414994175478,146.23263244628907,148.18295491536458,144.2555254822535,145.85140822875863,143.98873291015624,145.7399910666726,140.45365156323228,144.07531863632204,138.19423217773436,141.7452154250372,138.73426461165852,139.20890003511096,137.59625366210938,136.86335127886605,150.3162078857422
2023-02-06 00:00:00-05:00,151.14839243295378,151.67345279630499,149.37506280709064,150.3162078857422,69858300,0.0,148.54188556212804,145.78618710720826,147.9623596191406,149.5441467285156,145.35746773743324,146.36229046393586,145.04083709716798,146.89044106223366,141.39294264156655,145.22695208745867,139.28943099975587,142.89968930199032,139.18845846554416,139.26822001038315,137.62696472167968,137.36217301312615,153.20901489257812
2023-02-07 00:00:00-05:00,149.2363842274375,153.7836124527388,149.2363842274375,153.20901489257812,83322600,0.0,150.09759533894473,147.33548920744988,150.01505432128906,151.29303181966145,146.7850217656414,147.2401947078666,146.24154357910157,148.3755642977628,142.5182828559486,146.80158214618626,140.50301666259764,144.22536395844958,139.7382842077808,139.36643027261832,137.69789764404297,137.97323380414178,150.50445556640625
2023-02-08 00:00:00-05:00,152.4461995562201,153.13967415379201,149.76144382973365,150.50445556640625,64120100,0.0,150.23321541476523,147.5982542515597,151.30095825195312,151.45616556803387,147.46128245668956,147.51384891775047,147.23817291259766,149.15063920454546,143.27887073313505,147.32410183550488,141.552645111084,145.1778819492885,140.16048700615826,139.44732658194496,137.77338745117189,138.47545176188152,149.4642333984375
2023-02-09 00:00:00-05:00,152.3471225123795,152.89200079937044,149.01842938784935,149.4642333984375,56007100,0.0,149.9768880759893,147.60658206496876,151.3108642578125,150.84392395019532,147.82545535518918,147.61289739209505,147.92273406982423,149.55537747469816,143.86795289173529,147.55830761793896,142.41354751586914,145.93136654808407,140.52533980585548,139.55074731906763,137.9051480102539,138.9339163088331,149.83132934570312
2023-02-10 00:00:00-05:00,148.29343953749174,150.15875544220034,148.0553073383053,149.83132934570312,57450700,0.23,149.92836849922725,147.761595501285,150.66504821777343,150.35074564615886,148.1901597171008,147.69835586983993,148.44884033203124,149.90239479758523,144.43589350639888,147.81447774415582,143.29676818847656,146.63782196044923,140.89028057212403,139.70406439925887,138.10468200683593,139.401609694537,152.64920043945312
2023-02-13 00:00:00-05:00,149.77182597564106,153.05598886631992,149.742061338058,152.64920043945312,62199000,0.0,150.83531247930253,147.97210883575548,151.13164672851562,151.0121297200521,149.00089439389214,148.27237656750057,149.54700317382813,150.6660966352983,145.2181132143088,148.39912878178868,144.25401077270507,147.52852979387555,141.3514146845683,139.83487600837773,138.2246520996094,139.97198296640434,152.0042266845703
2023-02-14 00:00:00-05:00,150.93265458001702,152.5697849368442,149.68249469454972,152.0042266845703,61707600,0.0,151.22495054772511,148.07570615115773,150.89068908691405,151.30298970540363,149.54695481037908,148.6045723820027,150.45287170410157,151.11286454634234,145.86440973528607,148.77817210997122,145.12055511474608,148.26664559500557,141.76917201790172,139.9444178595985,138.3261749267578,140.51235844032436,154.1176300048828
2023-02-15 00:00:00-05:00,151.91495619615625,154.28630131495925,151.68675561660484,154.1176300048828,65573800,0.0,152.18917703344434,148.9301537798419,151.6133239746094,152.3786366780599,150.3779866639252,149.14559285815588,151.45714111328124,151.77918423739348,146.6504307133429,149.45737755705565,146.1289291381836,149.1235098702567,142.25342527229313,140.11514020944438,138.4798727416992,141.13163118848612,152.51025390625
2023-02-16 00:00:00-05:00,152.3118028546183,155.10979917397754,152.1530632088784,152.51025390625,68167900,0.0,152.29620265771288,149.2685170796524,152.22252807617187,152.6776133219401,150.76567161707518,149.22652977509648,151.76669616699218,151.9706592906605,147.20850911266737,149.77566684529762,147.05396194458007,149.73125508626302,142.65565384617378,140.25702314027728,138.6248028564453,141.68184221454695,151.3593292236328
2023-02-17 00:00:00-05:00,151.1608932791744,151.8058138835873,149.67260098619803,151.3593292236328,59144100,0.0,151.98391151301954,149.33248260596824,152.52812805175782,152.38988037109374,150.87360936372204,149.25783846172547,151.59658813476562,151.8965925736861,147.6038253137117,149.89796785977833,147.79266052246095,150.14129006522043,142.9969744492114,140.42579353809816,138.82042144775392,142.18123540541706,147.3210906982422
2023-02-21 00:00:00-05:00,149.02766709322853,150.11908751084502,147.25164492968057,147.3210906982422,58867200,0.0,150.42963790809375,149.0101875465623,151.46250610351564,150.6542012532552,150.22769687908934,149.20974087431986,151.2970764160156,151.1192294034091,147.57689820747652,149.82253326390563,148.1689567565918,150.09637865339008,143.1665476354479,140.50894081910843,138.9743081665039,142.51459498386757,147.74774169921875
2023-02-22 00:00:00-05:00,147.70804542619808,148.77961770237255,146.0114006770244,147.74774169921875,51011300,0.0,149.5356725051354,148.86507847017785,150.6112091064453,149.41594645182292,149.77679593729468,149.11168953566263,150.75094909667968,150.47389581853693,147.59316901621386,149.76981462457718,148.49624633789062,150.05626293364026,143.3462023046154,140.58547661264186,139.1028466796875,142.8586512008368,148.23390197753906
2023-02-23 00:00:00-05:00,148.91851883458222,149.16656754280413,146.0907726446674,148.23390197753906,48394200,0.0,149.10174899593662,148.69172383679677,149.43446350097656,148.6235107421875,149.49626976279364,149.08989589226695,150.52389373779297,150.01625088778408,147.65419120300675,149.7219399151479,148.88103332519532,150.0312777564639,143.5378768015928,140.6757085518371,139.2508169555664,143.21673180075254,145.56491088867188
2023-02-24 00:00:00-05:00,145.96178276675255,146.04116017030702,144.58263255183843,145.56491088867188,55469600,0.0,147.9228029601817,147.77543903916396,148.04539489746094,147.33365987141926,148.78147724022605,148.93684416090633,150.13396148681642,149.11461764248935,147.45521212545106,149.67451805434203,149.02834777832032,149.7154565720331,143.61736833441944,140.70614241161502,139.2992413330078,143.46434332754097,146.7654571533203
2023-02-27 00:00:00-05:00,146.5571047176501,148.00570068842444,146.29912437294584,146.7654571533203,44998500,0.0,147.53702102456126,147.63103435383337,147.12662048339843,146.90701395670573,148.41492813351593,148.87250931722613,149.82737426757814,148.50216230912642,147.38952117572433,149.64737206109513,149.1381072998047,149.49994317917597,143.74082279790574,140.74514100615903,139.35225982666014,143.75713610480813,146.25946044921875
2023-02-28 00:00:00-05:00,145.90226966349636,147.9164241903024,145.6839855644608,146.25946044921875,50547000,0.0,147.11116749944708,147.5838904122913,146.91429443359374,146.61796061197916,148.02302491818918,148.59865819906162,149.1884002685547,147.85345070578836,147.28189634462856,149.5849173567894,149.3677017211914,149.225786336263,143.8395929018788,140.79075064154998,139.43993713378907,144.0280067174575,144.17584228515625
2023-03-01 00:00:00-05:00,145.6839828118996,146.08085472645112,143.87818077939605,144.17584228515625,55479000,0.0,146.13272576135014,147.1066873487047,146.19991455078124,145.70514322916668,147.32353716672864,148.04430923049878,148.4055618286133,146.94207652698864,146.98608167229787,149.5474565742554,149.42921676635743,148.7313235328311,143.8527791522034,140.84034746007302,139.61889190673827,144.21372848809935,144.77114868164062
2023-03-02 00:00:00-05:00,143.2530918301498,145.56490755933896,142.776827419716,144.77114868164062,52238100,0.0,145.6788667347803,146.80385372409023,145.50736389160156,145.22888793945313,146.85946653307627,147.3940488908976,147.47091369628907,146.28127413662997,146.77513567318766,149.52041401689988,149.46402740478516,148.2876980009533,143.88879364355387,140.9155582230683,139.8491815185547,144.41577777338964,149.85121154785156
2023-03-03 00:00:00-05:00,146.8845430097678,149.9305889656261,146.18009302902226,149.85121154785156,70732300,0.0,147.0696483391374,147.15032846781213,146.3646240234375,146.6768371582031,147.40342017212632,147.4510547198214,147.20500946044922,146.7140555641868,147.0680952802985,149.52209511740915,149.4858528137207,148.32457268124534,144.12261395352633,141.20769577269314,140.22347381591797,144.80801424512677,152.6293182373047
2023-03-06 00:00:00-05:00,152.58962196959092,155.08004044931678,152.26221102924862,152.6293182373047,87558000,0.0,148.9228716385265,147.9593200241095,147.5373962402344,148.76506856282552,148.3535834567042,147.50600667197887,147.3320083618164,147.70029352361504,147.59773556191814,149.5379164324161,149.46429824829102,148.6239503406343,144.456210199949,141.64139840097843,140.65471496582032,145.29451794792624,150.41673278808594
2023-03-07 00:00:00-05:00,152.50033271573355,152.82775880572618,149.95040003625013,150.41673278808594,56182000,0.0,149.4208253550463,148.1265401230401,148.3688507080078,149.72484741210937,148.72870151695543,147.58801798353912,147.64157257080078,148.2611525102095,147.86621148821985,149.5417601095311,149.4693244934082,148.71465839204333,144.6899561837975,141.87605813657157,140.9792919921875,145.6773421762504,151.6768035888672
2023-03-08 00:00:00-05:00,151.61727432739465,152.2721264829727,150.64492773073306,151.6768035888672,47204800,0.0,150.17281809965326,148.82403009992174,149.86904296875,150.82749837239584,149.26472007548483,147.73544410772382,148.03447875976562,148.99483087713068,148.22912502161483,149.55916948692231,149.39271392822266,148.92489449637276,144.96395019968259,142.24185101284053,141.39287017822267,146.0968524349437,149.4146270751953
2023-03-09 00:00:00-05:00,152.36144715352594,153.3337939210827,149.05743630389182,149.4146270751953,53833600,0.0,149.92008775816728,148.8671533977342,150.79773864746093,150.6760264078776,149.29197589361402,147.7518851964328,148.15255126953124,149.24576693448154,148.3420299790987,149.55817168698417,149.3382225036621,148.92698146275112,145.1384865477419,142.47205974537863,141.76853546142578,146.41143113678578,147.34092712402344
2023-03-10 00:00:00-05:00,149.03758688570355,149.76188484726705,146.4578743616624,147.34092712402344,68572400,0.0,149.060367546786,148.8015683604253,150.29568176269532,149.5237559000651,148.93723975368846,147.74617770322624,148.3301528930664,149.09819890802558,148.24668685004391,149.53614693967293,149.2320571899414,148.7367628551665,145.2248567664196,142.62504655106466,142.1389859008789,146.6299563000249,149.29554748535156
